ax,ay,az,time,acceleration
18294,756,16957,2018-01-01 00:45:22,36007
16871,579,16932,2018-01-01 00:45:23,34382
16871,579,16932,2018-01-01 00:45:24,34382
13864,243,16825,2018-01-01 00:45:25,30932
13864,243,16825,2018-01-01 00:45:26,30932
11000,-138,16767,2018-01-01 00:45:27,27629
11000,-138,16767,2018-01-01 00:45:28,27629
7804,-312,16652,2018-01-01 00:45:29,24144
7804,-312,16652,2018-01-01 00:45:30,24144
4838,-513,16533,2018-01-01 00:45:31,20858
4838,-513,16533,2018-01-01 00:45:32,20858
1762,-585,16442,2018-01-01 00:45:33,17619
1762,-585,16442,2018-01-01 00:45:34,17619
304,-610,16376,2018-01-01 00:45:35,16070
-1228,-668,16319,2018-01-01 00:45:36,14423
-2689,-714,16292,2018-01-01 00:45:37,12889
-5552,-832,16194,2018-01-01 00:45:38,9810
-5552,-832,16194,2018-01-01 00:45:39,9810
-8389,-766,16107,2018-01-01 00:45:40,6952
-8389,-766,16107,2018-01-01 00:45:41,6952
-11269,-766,16032,2018-01-01 00:45:42,3997
-11269,-766,16032,2018-01-01 00:45:43,3997
-13878,-804,15968,2018-01-01 00:45:44,1286
-13878,-804,15968,2018-01-01 00:45:45,1286
-15192,-787,15964,2018-01-01 00:45:46,-15
-16546,-838,15941,2018-01-01 00:45:47,-1443
-17806,-862,15890,2018-01-01 00:45:48,-2778
-19109,-872,15820,2018-01-01 00:45:49,-4161
-20510,-828,15762,2018-01-01 00:45:50,-5576
-21652,-750,15738,2018-01-01 00:45:51,-6664
-22628,-788,15702,2018-01-01 00:45:52,-7714
-23932,-932,15622,2018-01-01 00:45:53,-9242
-25316,-1057,15548,2018-01-01 00:45:54,-10825
-26256,-1095,15526,2018-01-01 00:45:55,-11825
-27128,-1107,15515,2018-01-01 00:45:56,-12720
-28323,-1180,15471,2018-01-01 00:45:57,-14032
-29317,-1220,15440,2018-01-01 00:45:58,-15097
-29840,-1182,15462,2018-01-01 00:45:59,-15560
-30437,-1188,15494,2018-01-01 00:46:00,-16131
-31316,-1250,15486,2018-01-01 00:46:01,-17080
-32048,-1284,15458,2018-01-01 00:46:02,-17874
-32504,-1314,15477,2018-01-01 00:46:03,-18341
-32764,-1338,15514,2018-01-01 00:46:04,-18588
-32764,-1318,15510,2018-01-01 00:46:05,-18572
-32764,-1294,15501,2018-01-01 00:46:06,-18557
-32764,-1282,15517,2018-01-01 00:46:07,-18529
-32764,-1285,15517,2018-01-01 00:46:08,-18532
-32764,-1285,15517,2018-01-01 00:46:09,-18532
-32764,-1290,15550,2018-01-01 00:46:10,-18504
-32764,-1256,15553,2018-01-01 00:46:11,-18467
-32764,-1241,15565,2018-01-01 00:46:12,-18440
-32764,-1214,15624,2018-01-01 00:46:13,-18354
-32764,-1190,15634,2018-01-01 00:46:14,-18320
-32344,-1178,15606,2018-01-01 00:46:15,-17916
-31638,-1121,15631,2018-01-01 00:46:16,-17128
-30752,-1027,15705,2018-01-01 00:46:17,-16074
-29926,-961,15776,2018-01-01 00:46:18,-15111
-29304,-934,15772,2018-01-01 00:46:19,-14466
-29304,-934,15772,2018-01-01 00:46:20,-14466
-27700,-841,15706,2018-01-01 00:46:21,-12835
-27700,-841,15706,2018-01-01 00:46:22,-12835
-25416,-604,15888,2018-01-01 00:46:23,-10132
-25416,-604,15888,2018-01-01 00:46:24,-10132
-22965,-356,16006,2018-01-01 00:46:25,-7315
-22965,-356,16006,2018-01-01 00:46:26,-7315
-21151,-285,15892,2018-01-01 00:46:27,-5544
-21151,-285,15892,2018-01-01 00:46:28,-5544
-17411,-106,15966,2018-01-01 00:46:29,-1551
-17411,12,16095,2018-01-01 00:46:30,-1304
-16247,-18,16154,2018-01-01 00:46:31,-111
-15212,-58,16128,2018-01-01 00:46:32,858
-13788,-108,16102,2018-01-01 00:46:33,2206
-11976,-53,16163,2018-01-01 00:46:34,4134
-10135,170,16265,2018-01-01 00:46:35,6300
-8524,212,16340,2018-01-01 00:46:36,8028
-6970,-18,16394,2018-01-01 00:46:37,9406
-5281,-197,16432,2018-01-01 00:46:38,10954
-3556,-303,16483,2018-01-01 00:46:39,12624
-2012,-436,16569,2018-01-01 00:46:40,14121
-654,-538,16645,2018-01-01 00:46:41,15453
780,-584,16678,2018-01-01 00:46:42,16874
2400,-634,16685,2018-01-01 00:46:43,18451
3992,-711,16704,2018-01-01 00:46:44,19985
5472,-761,16748,2018-01-01 00:46:45,21459
6937,-774,16819,2018-01-01 00:46:46,22982
8445,-772,16899,2018-01-01 00:46:47,24572
10040,-808,16938,2018-01-01 00:46:48,26170
11630,-896,16936,2018-01-01 00:46:49,27670
12992,-959,16940,2018-01-01 00:46:50,28973
14212,-938,16972,2018-01-01 00:46:51,30246
15706,-866,17021,2018-01-01 00:46:52,31861
17315,-823,17076,2018-01-01 00:46:53,33568
18504,-831,17114,2018-01-01 00:46:54,34787
19585,-844,17136,2018-01-01 00:46:55,35877
21036,-820,17186,2018-01-01 00:46:56,37402
22426,-750,17250,2018-01-01 00:46:57,38926
23416,-682,17279,2018-01-01 00:46:58,40013
24468,-645,17290,2018-01-01 00:46:59,41113
25660,-652,17312,2018-01-01 00:47:00,42320
26420,-685,17306,2018-01-01 00:47:01,43041
27046,-604,17282,2018-01-01 00:47:02,43724
27046,-604,17282,2018-01-01 00:47:03,43724
29148,-361,17393,2018-01-01 00:47:04,46180
29148,-361,17393,2018-01-01 00:47:05,46180
30126,-371,17337,2018-01-01 00:47:06,47092
30126,-371,17337,2018-01-01 00:47:07,47092
31410,-245,17422,2018-01-01 00:47:08,48587
31410,-245,17422,2018-01-01 00:47:09,48587
32475,0,17497,2018-01-01 00:47:10,49972
32475,0,17497,2018-01-01 00:47:11,49972
32764,276,17532,2018-01-01 00:47:12,50572
32764,276,17532,2018-01-01 00:47:13,50572
32764,499,17510,2018-01-01 00:47:14,50773
32764,834,17546,2018-01-01 00:47:15,51144
32764,1201,17580,2018-01-01 00:47:16,51545
32764,1942,17530,2018-01-01 00:47:17,52236
32764,1942,17530,2018-01-01 00:47:18,52236
32764,2614,17424,2018-01-01 00:47:19,52802
32764,2614,17424,2018-01-01 00:47:20,52802
32764,3262,17450,2018-01-01 00:47:21,53476
32764,3262,17450,2018-01-01 00:47:22,53476
31814,3480,17340,2018-01-01 00:47:23,52634
31814,3480,17340,2018-01-01 00:47:24,52634
31143,3530,17318,2018-01-01 00:47:25,51991
30235,3461,17296,2018-01-01 00:47:26,50992
29171,3346,17258,2018-01-01 00:47:27,49775
28476,3210,17242,2018-01-01 00:47:28,48928
27601,2872,17213,2018-01-01 00:47:29,47686
26221,2479,17145,2018-01-01 00:47:30,45845
25016,2198,17098,2018-01-01 00:47:31,44312
23986,1910,17084,2018-01-01 00:47:32,42980
22670,1568,17052,2018-01-01 00:47:33,41290
21255,1210,17024,2018-01-01 00:47:34,39489
19931,916,17022,2018-01-01 00:47:35,37869
18516,711,17017,2018-01-01 00:47:36,36244
17040,519,16999,2018-01-01 00:47:37,34558
15598,342,16959,2018-01-01 00:47:38,32899
14078,158,16874,2018-01-01 00:47:39,31110
12565,-56,16783,2018-01-01 00:47:40,29292
11170,-176,16731,2018-01-01 00:47:41,27725
9723,-224,16696,2018-01-01 00:47:42,26195
8199,-324,16656,2018-01-01 00:47:43,24531
6680,-455,16610,2018-01-01 00:47:44,22835
5070,-563,16554,2018-01-01 00:47:45,21061
3433,-598,16505,2018-01-01 00:47:46,19340
1976,-574,16483,2018-01-01 00:47:47,17885
1976,-574,16483,2018-01-01 00:47:48,17885
-933,-676,16384,2018-01-01 00:47:49,14775
-2401,-710,16302,2018-01-01 00:47:50,13191
-3813,-735,16223,2018-01-01 00:47:51,11675
-5306,-762,16169,2018-01-01 00:47:52,10101
-6773,-762,16158,2018-01-01 00:47:53,8623
-8156,-718,16148,2018-01-01 00:47:54,7274
-9605,-671,16108,2018-01-01 00:47:55,5832
-11146,-704,16051,2018-01-01 00:47:56,4201
-12525,-704,16051,2018-01-01 00:47:57,2822
-13686,-681,15954,2018-01-01 00:47:58,1587
-13686,-681,15954,2018-01-01 00:47:59,1587
-16383,-642,15879,2018-01-01 00:48:00,-1146
-16383,-642,15879,2018-01-01 00:48:01,-1146
-18863,-739,15745,2018-01-01 00:48:02,-3857
-18863,-739,15745,2018-01-01 00:48:03,-3857
-21498,-743,15685,2018-01-01 00:48:04,-6556
-21498,-743,15685,2018-01-01 00:48:05,-6556
-23810,-808,15644,2018-01-01 00:48:06,-8974
-23810,-808,15644,2018-01-01 00:48:07,-8974
-25201,-902,15568,2018-01-01 00:48:08,-10535
-26172,-948,15532,2018-01-01 00:48:09,-11588
-27090,-972,15531,2018-01-01 00:48:10,-12531
-28225,-1048,15519,2018-01-01 00:48:11,-13754
-29172,-1165,15510,2018-01-01 00:48:12,-14827
-29755,-1193,15509,2018-01-01 00:48:13,-15439
-30413,-1207,15505,2018-01-01 00:48:14,-16115
-31221,-1272,15508,2018-01-01 00:48:15,-16985
-31848,-1274,15511,2018-01-01 00:48:16,-17611
-32333,-1251,15502,2018-01-01 00:48:17,-18082
-32764,-1287,15480,2018-01-01 00:48:18,-18571
-32764,-1308,15452,2018-01-01 00:48:19,-18620
-32764,-1306,15457,2018-01-01 00:48:20,-18613
-32764,-1342,15504,2018-01-01 00:48:21,-18602
-32764,-1347,15541,2018-01-01 00:48:22,-18570
-32764,-1329,15547,2018-01-01 00:48:23,-18546
-32764,-1349,15541,2018-01-01 00:48:24,-18572
-32764,-1294,15529,2018-01-01 00:48:25,-18529
-32764,-1221,15529,2018-01-01 00:48:26,-18456
-32764,-1244,15564,2018-01-01 00:48:27,-18444
-32634,-1261,15600,2018-01-01 00:48:28,-18295
-32323,-1230,15597,2018-01-01 00:48:29,-17956
-31793,-1191,15576,2018-01-01 00:48:30,-17408
-30984,-1144,15594,2018-01-01 00:48:31,-16534
-30136,-1060,15650,2018-01-01 00:48:32,-15546
-29382,-991,15698,2018-01-01 00:48:33,-14675
-28646,-957,15726,2018-01-01 00:48:34,-13877
-27690,-889,15777,2018-01-01 00:48:35,-12802
-26636,-802,15843,2018-01-01 00:48:36,-11595
-25592,-725,15890,2018-01-01 00:48:37,-10427
-24266,-606,15955,2018-01-01 00:48:38,-8917
-23034,-463,16038,2018-01-01 00:48:39,-7459
-22385,-418,16029,2018-01-01 00:48:40,-6774
-21533,-430,15961,2018-01-01 00:48:41,-6002
-21533,-430,15961,2018-01-01 00:48:42,-6002
-17641,-149,16126,2018-01-01 00:48:43,-1664
-17641,-149,16126,2018-01-01 00:48:44,-1664
-15429,-190,16160,2018-01-01 00:48:45,541
-15429,-190,16160,2018-01-01 00:48:46,541
-12267,-114,16145,2018-01-01 00:48:47,3764
-12267,-114,16145,2018-01-01 00:48:48,3764
-8811,102,16273,2018-01-01 00:48:49,7564
-8811,102,16273,2018-01-01 00:48:50,7564
-5532,-187,16435,2018-01-01 00:48:51,10716
-5532,-187,16435,2018-01-01 00:48:52,10716
-3844,-239,16498,2018-01-01 00:48:53,12415
-2356,-326,16526,2018-01-01 00:48:54,13844
-932,-410,16555,2018-01-01 00:48:55,15213
2172,-525,16661,2018-01-01 00:48:56,18308
2172,-525,16661,2018-01-01 00:48:57,18308
5226,-628,16827,2018-01-01 00:48:58,21425
5226,-628,16827,2018-01-01 00:48:59,21425
8125,-784,16887,2018-01-01 00:49:00,24228
8125,-784,16887,2018-01-01 00:49:01,24228
11493,-826,16982,2018-01-01 00:49:02,27649
11493,-826,16982,2018-01-01 00:49:03,27649
12866,-866,17041,2018-01-01 00:49:04,29041
14076,-920,17075,2018-01-01 00:49:05,30231
15500,-885,17094,2018-01-01 00:49:06,31709
17074,-810,17130,2018-01-01 00:49:07,33394
18411,-818,17175,2018-01-01 00:49:08,34768
19585,-825,17196,2018-01-01 00:49:09,35956
20880,-806,17198,2018-01-01 00:49:10,37272
22119,-818,17210,2018-01-01 00:49:11,38511
23197,-797,17239,2018-01-01 00:49:12,39639
24366,-708,17274,2018-01-01 00:49:13,40932
25514,-655,17290,2018-01-01 00:49:14,42149
26287,-682,17270,2018-01-01 00:49:15,42875
26992,-639,17266,2018-01-01 00:49:16,43619
28062,-521,17341,2018-01-01 00:49:17,44882
29009,-461,17424,2018-01-01 00:49:18,45972
29490,-427,17411,2018-01-01 00:49:19,46474
30074,-353,17375,2018-01-01 00:49:20,47096
30848,-251,17406,2018-01-01 00:49:21,48003
31249,-180,17444,2018-01-01 00:49:22,48513
31548,-118,17456,2018-01-01 00:49:23,48886
32303,24,17499,2018-01-01 00:49:24,49826
32303,24,17499,2018-01-01 00:49:25,49826
32764,403,17554,2018-01-01 00:49:26,50721
32764,403,17554,2018-01-01 00:49:27,50721
32764,868,17502,2018-01-01 00:49:28,51134
32764,1174,17490,2018-01-01 00:49:29,51428
32764,1555,17474,2018-01-01 00:49:30,51793
32764,1914,17472,2018-01-01 00:49:31,52150
32764,2219,17480,2018-01-01 00:49:32,52463
32764,2565,17476,2018-01-01 00:49:33,52805
32764,2926,17464,2018-01-01 00:49:34,53154
32764,3169,17452,2018-01-01 00:49:35,53385
32764,3169,17452,2018-01-01 00:49:36,53385
32002,3410,17391,2018-01-01 00:49:37,52803
32002,3410,17391,2018-01-01 00:49:38,52803
30315,3340,17289,2018-01-01 00:49:39,50944
30315,3340,17289,2018-01-01 00:49:40,50944
28573,3082,17233,2018-01-01 00:49:41,48888
28573,3082,17233,2018-01-01 00:49:42,48888
26270,2423,17145,2018-01-01 00:49:43,45838
26270,2423,17145,2018-01-01 00:49:44,45838
24175,1942,17150,2018-01-01 00:49:45,43267
24175,1942,17150,2018-01-01 00:49:46,43267
22907,1596,17137,2018-01-01 00:49:47,41640
21348,1252,17053,2018-01-01 00:49:48,39653
20030,1003,16997,2018-01-01 00:49:49,38030
18813,766,16983,2018-01-01 00:49:50,36562
17369,541,16946,2018-01-01 00:49:51,34856
15827,357,16870,2018-01-01 00:49:52,33054
14336,183,16781,2018-01-01 00:49:53,31300
12855,19,16711,2018-01-01 00:49:54,29585
11364,-97,16678,2018-01-01 00:49:55,27945
9867,-166,16659,2018-01-01 00:49:56,26360
8410,-238,16628,2018-01-01 00:49:57,24800
6984,-357,16587,2018-01-01 00:49:58,23214
5432,-482,16540,2018-01-01 00:49:59,21490
3778,-539,16472,2018-01-01 00:50:00,19711
2258,-550,16399,2018-01-01 00:50:01,18107
825,-556,16342,2018-01-01 00:50:02,16611
-684,-572,16301,2018-01-01 00:50:03,15045
-2147,-614,16284,2018-01-01 00:50:04,13523
-3526,-672,16278,2018-01-01 00:50:05,12080
-4972,-723,16236,2018-01-01 00:50:06,10541
-6446,-747,16193,2018-01-01 00:50:07,9000
-7884,-697,16182,2018-01-01 00:50:08,7601
-9374,-626,16149,2018-01-01 00:50:09,6149
-10913,-629,16064,2018-01-01 00:50:10,4522
-12368,-669,15972,2018-01-01 00:50:11,2935
-13620,-684,15925,2018-01-01 00:50:12,1621
-14834,-680,15906,2018-01-01 00:50:13,392
-16208,-690,15866,2018-01-01 00:50:14,-1032
-17520,-708,15812,2018-01-01 00:50:15,-2416
-18730,-740,15751,2018-01-01 00:50:16,-3719
-20170,-788,15681,2018-01-01 00:50:17,-5277
-21522,-758,15648,2018-01-01 00:50:18,-6632
-22420,-719,15656,2018-01-01 00:50:19,-7483
-23537,-787,15646,2018-01-01 00:50:20,-8678
-23537,-787,15646,2018-01-01 00:50:21,-8678
-26213,-953,15556,2018-01-01 00:50:22,-11610
-26213,-953,15556,2018-01-01 00:50:23,-11610
-27895,-1059,15551,2018-01-01 00:50:24,-13403
-27895,-1059,15551,2018-01-01 00:50:25,-13403
-29680,-1176,15528,2018-01-01 00:50:26,-15328
-29680,-1176,15528,2018-01-01 00:50:27,-15328
-31200,-1317,15500,2018-01-01 00:50:28,-17017
-31200,-1317,15500,2018-01-01 00:50:29,-17017
-32285,-1274,15500,2018-01-01 00:50:30,-18059
-32285,-1274,15500,2018-01-01 00:50:31,-18059
-32698,-1286,15510,2018-01-01 00:50:32,-18474
-32764,-1304,15484,2018-01-01 00:50:33,-18584
-32764,-1339,15461,2018-01-01 00:50:34,-18642
-32764,-1305,15514,2018-01-01 00:50:35,-18555
-32764,-1305,15514,2018-01-01 00:50:36,-18555
-32764,-1364,15536,2018-01-01 00:50:37,-18592
-32764,-1364,15536,2018-01-01 00:50:38,-18592
-32764,-1358,15551,2018-01-01 00:50:39,-18571
-32764,-1358,15551,2018-01-01 00:50:40,-18571
-32764,-1342,15545,2018-01-01 00:50:41,-18561
-32764,-1252,15577,2018-01-01 00:50:42,-18439
-32353,-1206,15624,2018-01-01 00:50:43,-17935
-31856,-1168,15660,2018-01-01 00:50:44,-17364
-31148,-1121,15695,2018-01-01 00:50:45,-16574
-30192,-1125,15766,2018-01-01 00:50:46,-15551
-29401,-1085,15831,2018-01-01 00:50:47,-14655
-28870,-1035,15834,2018-01-01 00:50:48,-14071
-28007,-994,15846,2018-01-01 00:50:49,-13155
-26813,-872,15902,2018-01-01 00:50:50,-11783
-25758,-766,15927,2018-01-01 00:50:51,-10597
-24599,-680,15945,2018-01-01 00:50:52,-9334
-23328,-528,15996,2018-01-01 00:50:53,-7860
-22467,-474,15982,2018-01-01 00:50:54,-6959
-21624,-473,15893,2018-01-01 00:50:55,-6204
-19984,-342,15895,2018-01-01 00:50:56,-4431
-17982,-192,16018,2018-01-01 00:50:57,-2156
-16568,-150,16117,2018-01-01 00:50:58,-601
-15556,-146,16118,2018-01-01 00:50:59,416
-14305,-122,16094,2018-01-01 00:51:00,1667
-12675,-105,16135,2018-01-01 00:51:01,3355
-10866,37,16223,2018-01-01 00:51:02,5394
-9096,161,16320,2018-01-01 00:51:03,7385
-9096,161,16320,2018-01-01 00:51:04,7385
-5815,-85,16462,2018-01-01 00:51:05,10562
-5815,-85,16462,2018-01-01 00:51:06,10562
-2493,-269,16612,2018-01-01 00:51:07,13850
-1070,-376,16664,2018-01-01 00:51:08,15218
192,-462,16654,2018-01-01 00:51:09,16384
1746,-490,16647,2018-01-01 00:51:10,17903
3543,-538,16709,2018-01-01 00:51:11,19714
5164,-591,16800,2018-01-01 00:51:12,21373
6530,-642,16848,2018-01-01 00:51:13,22736
7931,-735,16874,2018-01-01 00:51:14,24070
7931,-735,16874,2018-01-01 00:51:15,24070
11225,-758,16967,2018-01-01 00:51:16,27434
11225,-758,16967,2018-01-01 00:51:17,27434
13957,-840,17036,2018-01-01 00:51:18,30153
13957,-840,17036,2018-01-01 00:51:19,30153
16896,-786,17044,2018-01-01 00:51:20,33154
16896,-786,17044,2018-01-01 00:51:21,33154
19394,-757,17154,2018-01-01 00:51:22,35791
19394,-757,17154,2018-01-01 00:51:23,35791
22071,-763,17204,2018-01-01 00:51:24,38512
22071,-763,17204,2018-01-01 00:51:25,38512
23152,-724,17268,2018-01-01 00:51:26,39696
24166,-665,17307,2018-01-01 00:51:27,40808
25375,-581,17332,2018-01-01 00:51:28,42126
26314,-614,17342,2018-01-01 00:51:29,43042
26931,-630,17333,2018-01-01 00:51:30,43634
27860,-517,17364,2018-01-01 00:51:31,44707
28894,-422,17432,2018-01-01 00:51:32,45904
29428,-410,17447,2018-01-01 00:51:33,46465
29900,-365,17428,2018-01-01 00:51:34,46963
30722,-271,17460,2018-01-01 00:51:35,47911
31325,-178,17489,2018-01-01 00:51:36,48636
31607,-54,17458,2018-01-01 00:51:37,49011
32186,66,17440,2018-01-01 00:51:38,49692
32764,178,17468,2018-01-01 00:51:39,50410
32764,332,17486,2018-01-01 00:51:40,50582
32764,537,17480,2018-01-01 00:51:41,50781
32764,830,17480,2018-01-01 00:51:42,51074
32764,1161,17474,2018-01-01 00:51:43,51399
32764,1495,17451,2018-01-01 00:51:44,51710
32764,1846,17442,2018-01-01 00:51:45,52052
32764,2136,17424,2018-01-01 00:51:46,52324
32764,2423,17386,2018-01-01 00:51:47,52573
32764,2794,17397,2018-01-01 00:51:48,52955
32764,3102,17446,2018-01-01 00:51:49,53312
32764,3231,17435,2018-01-01 00:51:50,53430
31953,3314,17368,2018-01-01 00:51:51,52635
31338,3408,17328,2018-01-01 00:51:52,52074
30578,3362,17306,2018-01-01 00:51:53,51246
29406,3228,17253,2018-01-01 00:51:54,49887
28535,3124,17201,2018-01-01 00:51:55,48860
27878,2915,17176,2018-01-01 00:51:56,47969
26663,2554,17136,2018-01-01 00:51:57,46353
25274,2216,17136,2018-01-01 00:51:58,44626
24248,1948,17100,2018-01-01 00:51:59,43296
24248,1948,17100,2018-01-01 00:52:00,43296
21706,1308,16996,2018-01-01 00:52:01,40010
21706,1308,16996,2018-01-01 00:52:02,40010
18956,782,16964,2018-01-01 00:52:03,36702
18956,782,16964,2018-01-01 00:52:04,36702
16084,367,16891,2018-01-01 00:52:05,33342
16084,367,16891,2018-01-01 00:52:06,33342
13138,86,16830,2018-01-01 00:52:07,30054
13138,86,16830,2018-01-01 00:52:08,30054
10114,-54,16780,2018-01-01 00:52:09,26840
10114,-171,16666,2018-01-01 00:52:10,26609
8620,-239,16570,2018-01-01 00:52:11,24951
7242,-330,16567,2018-01-01 00:52:12,23479
5738,-444,16588,2018-01-01 00:52:13,21882
2439,-508,16476,2018-01-01 00:52:14,18407
2439,-508,16476,2018-01-01 00:52:15,18407
-581,-576,16403,2018-01-01 00:52:16,15246
-581,-576,16403,2018-01-01 00:52:17,15246
-3419,-690,16324,2018-01-01 00:52:18,12215
-3419,-690,16324,2018-01-01 00:52:19,12215
-4755,-750,16242,2018-01-01 00:52:20,10737
-6209,-750,16177,2018-01-01 00:52:21,9218
-7683,-738,16146,2018-01-01 00:52:22,7725
-9165,-711,16094,2018-01-01 00:52:23,6218
-10680,-664,16001,2018-01-01 00:52:24,4657
-12137,-688,15920,2018-01-01 00:52:25,3095
-13410,-691,15906,2018-01-01 00:52:26,1805
-14638,-636,15920,2018-01-01 00:52:27,646
-16019,-694,15892,2018-01-01 00:52:28,-821
-17320,-742,15852,2018-01-01 00:52:29,-2210
-18498,-714,15813,2018-01-01 00:52:30,-3399
-19904,-782,15750,2018-01-01 00:52:31,-4936
-21244,-805,15696,2018-01-01 00:52:32,-6353
-22202,-765,15680,2018-01-01 00:52:33,-7287
-23372,-851,15676,2018-01-01 00:52:34,-8547
-24909,-946,15652,2018-01-01 00:52:35,-10203
-26115,-984,15616,2018-01-01 00:52:36,-11483
-26850,-1024,15601,2018-01-01 00:52:37,-12273
-27729,-1088,15579,2018-01-01 00:52:38,-13238
-28792,-1187,15536,2018-01-01 00:52:39,-14443
-29532,-1204,15521,2018-01-01 00:52:40,-15215
-30131,-1169,15523,2018-01-01 00:52:41,-15777
-30972,-1218,15490,2018-01-01 00:52:42,-16700
-30972,-1218,15490,2018-01-01 00:52:43,-16700
-32160,-1276,15458,2018-01-01 00:52:44,-17978
-32160,-1276,15458,2018-01-01 00:52:45,-17978
-32764,-1348,15417,2018-01-01 00:52:46,-18695
-32764,-1305,15407,2018-01-01 00:52:47,-18662
-32764,-1346,15436,2018-01-01 00:52:48,-18674
-32764,-1371,15470,2018-01-01 00:52:49,-18665
-32764,-1362,15496,2018-01-01 00:52:50,-18630
-32764,-1363,15514,2018-01-01 00:52:51,-18613
-32764,-1326,15525,2018-01-01 00:52:52,-18565
-32764,-1310,15548,2018-01-01 00:52:53,-18526
-32764,-1310,15548,2018-01-01 00:52:54,-18526
-32764,-1246,15620,2018-01-01 00:52:55,-18390
-32764,-1246,15620,2018-01-01 00:52:56,-18390
-32056,-1225,15652,2018-01-01 00:52:57,-17629
-32056,-1225,15652,2018-01-01 00:52:58,-17629
-30242,-1073,15749,2018-01-01 00:52:59,-15566
-30242,-1073,15749,2018-01-01 00:53:00,-15566
-28920,-1055,15778,2018-01-01 00:53:01,-14197
-28920,-1055,15778,2018-01-01 00:53:02,-14197
-27132,-895,15854,2018-01-01 00:53:03,-12173
-27132,-895,15854,2018-01-01 00:53:04,-12173
-26013,-784,15914,2018-01-01 00:53:05,-10883
-24640,-664,15993,2018-01-01 00:53:06,-9311
-23359,-550,16050,2018-01-01 00:53:07,-7859
-22622,-442,16027,2018-01-01 00:53:08,-7037
-21879,-370,15925,2018-01-01 00:53:09,-6324
-20322,-312,15901,2018-01-01 00:53:10,-4733
-18275,-175,16032,2018-01-01 00:53:11,-2418
-16668,-88,16168,2018-01-01 00:53:12,-588
-15604,-144,16184,2018-01-01 00:53:13,436
-14459,-158,16133,2018-01-01 00:53:14,1516
-12886,-134,16132,2018-01-01 00:53:15,3112
-11051,-24,16212,2018-01-01 00:53:16,5137
-9242,160,16324,2018-01-01 00:53:17,7242
-7624,104,16408,2018-01-01 00:53:18,8888
-6081,-103,16471,2018-01-01 00:53:19,10287
-4378,-188,16550,2018-01-01 00:53:20,11984
-2658,-256,16611,2018-01-01 00:53:21,13697
-1238,-403,16603,2018-01-01 00:53:22,14962
15,-500,16562,2018-01-01 00:53:23,16077
1529,-526,16586,2018-01-01 00:53:24,17589
3290,-539,16691,2018-01-01 00:53:25,19442
4932,-551,16774,2018-01-01 00:53:26,21155
6323,-630,16779,2018-01-01 00:53:27,22472
7662,-740,16787,2018-01-01 00:53:28,23709
9228,-769,16862,2018-01-01 00:53:29,25321
10948,-784,16963,2018-01-01 00:53:30,27127
12438,-830,17024,2018-01-01 00:53:31,28632
13678,-880,17024,2018-01-01 00:53:32,29822
15089,-882,17002,2018-01-01 00:53:33,31209
16688,-816,17019,2018-01-01 00:53:34,32891
18050,-770,17085,2018-01-01 00:53:35,34365
19200,-763,17136,2018-01-01 00:53:36,35573
20480,-763,17136,2018-01-01 00:53:37,36853
21792,-676,17190,2018-01-01 00:53:38,38306
21792,-676,17190,2018-01-01 00:53:39,38306
24033,-677,17313,2018-01-01 00:53:40,40669
24033,-677,17313,2018-01-01 00:53:41,40669
26195,-629,17345,2018-01-01 00:53:42,42911
26195,-629,17345,2018-01-01 00:53:43,42911
27702,-510,17292,2018-01-01 00:53:44,44484
27702,-510,17292,2018-01-01 00:53:45,44484
29379,-430,17384,2018-01-01 00:53:46,46333
29379,-430,17384,2018-01-01 00:53:47,46333
29859,-383,17372,2018-01-01 00:53:48,46848
30744,-283,17403,2018-01-01 00:53:49,47864
31399,-180,17442,2018-01-01 00:53:50,48661
31574,-99,17414,2018-01-01 00:53:51,48889
32051,-8,17420,2018-01-01 00:53:52,49463
32764,378,17568,2018-01-01 00:53:53,50710
32764,378,17568,2018-01-01 00:53:54,50710
32764,801,17524,2018-01-01 00:53:55,51089
32764,801,17524,2018-01-01 00:53:56,51089
32764,1460,17531,2018-01-01 00:53:57,51755
32764,1460,17531,2018-01-01 00:53:58,51755
32764,1808,17506,2018-01-01 00:53:59,52078
32764,2138,17506,2018-01-01 00:54:00,52408
32764,2446,17512,2018-01-01 00:54:01,52722
32764,2766,17488,2018-01-01 00:54:02,53018
32764,3050,17472,2018-01-01 00:54:03,53286
32764,3224,17452,2018-01-01 00:54:04,53440
32188,3336,17390,2018-01-01 00:54:05,52914
31328,3374,17328,2018-01-01 00:54:06,52030
30600,3285,17296,2018-01-01 00:54:07,51181
29654,3174,17250,2018-01-01 00:54:08,50078
28697,3076,17201,2018-01-01 00:54:09,48974
27880,2897,17202,2018-01-01 00:54:10,47979
26662,2574,17190,2018-01-01 00:54:11,46426
25266,2214,17124,2018-01-01 00:54:12,44604
24264,1958,17084,2018-01-01 00:54:13,43306
23287,1679,17063,2018-01-01 00:54:14,42029
21894,1346,17021,2018-01-01 00:54:15,40261
20386,1069,16994,2018-01-01 00:54:16,38449
19069,771,16964,2018-01-01 00:54:17,36804
17728,506,16896,2018-01-01 00:54:18,35130
16226,357,16848,2018-01-01 00:54:19,33431
14741,250,16846,2018-01-01 00:54:20,31837
13324,128,16837,2018-01-01 00:54:21,30289
